price,order_purchase_timestamp,customer_state,product_category_name_english,product_id,order_id
29.99,2017-10-02 10:56:33,SP,housewares,87285b34884572647811a353c7ac498a,e481f51cbdc54678b7cc49136f2d6af7
118.70,2018-07-24 20:41:37,BA,perfumery,595fac2a385ac33a80bd5114aec74eb8,53cdb2fc8bc7dce0b6741e2150273451
159.90,2018-08-08 08:38:49,GO,auto,aa4383b373c6aca5d8797843e5594415,47770eb9100c2d0c44946d9cf07ec65d
45.00,2017-11-18 19:28:06,RN,pet_shop,d0b61bfb1de832b15ba9d266ca96e5b0,949d5b44dbf5de918fe9c16f97b45f8a
19.90,2018-02-13 21:18:39,SP,stationery,65266b2da20d04dbe00c5c2d3bb7859e,ad21c59c0840e6cb83a9ceb5573f8159
147.90,2017-07-09 21:57:05,PR,auto,060cb19345d90064d1015407193c233d,a4591c265e18cb1dcee52889e2d8acc3
59.99,2017-05-16 13:10:30,RJ,auto,4520766ec412348b8d4caa5e8a18c464,6514b8ad8028c9f2cc2374ded245783f
19.90,2017-01-23 18:29:09,RS,furniture_decor,ac1789e492dcd698c5c10b97a671243a,76c6e866289321a7c93b82b54852dc33
149.99,2017-07-29 11:55:02,SP,office_furniture,9a78fb9862b10749a117f7fc3c31f051,e69bfb5eb88e0ed6a785585b27e16dbf
99.00,2017-05-16 19:41:10,RJ,garden_tools,08574b074924071f4e201e151b152b4e,e6ce16cb79ec1d90b1da9085a6118aeb
99.00,2017-05-16 19:41:10,RJ,garden_tools,08574b074924071f4e201e151b152b4e,e6ce16cb79ec1d90b1da9085a6118aeb
98.00,2017-07-13 19:58:11,SP,computers_accessories,f7e0fa615b386bc9a8b9eb52bc1fff76,34513ce0c4fab462a55830c0989c7edb
31.90,2018-06-07 10:06:19,MG,perfumery,72a97c271b2e429974398f46b93ae530,82566a660a982b15fb86e904c8d32918
19.90,2018-07-25 17:44:10,SP,bed_bath_table,10adb53d8faa890ca7c2f0cbcb68d777,5ff96c15d0b717ac6ad1f3d77225a350
38.25,2018-03-01 14:14:28,SP,toys,72d3bf1d3a790f8874096fcf860e3eff,432aaf21d85167c2c86ec9448c4e42cc
132.40,2018-06-07 19:03:12,GO,perfumery,009c09f439988bc06a93d6b8186dce73,dcb36b511fcac050b97cd5c05de84dc3
1299.00,2018-01-02 19:00:43,RJ,construction_tools_construction,638bbb2a5e4f360b71f332ddfebfd672,403b97836b0c04a622354cf531062e5f
27.99,2017-12-26 23:41:31,SC,telephony,a47295965bd091207681b541b26e40a5,116f0b09343b49556bbad5f35bee0cdf
17.90,2017-11-21 00:03:41,SP,bed_bath_table,cce679660c66e6fbd5c8091dfd29e9cd,85ce859fd6dc634de8d2f1e290444043
76.00,2017-10-26 15:54:26,BA,telephony,c35498fbb4358837ae16850f50c3fd22,83018ec114eee8641c97e08f7b4e926f
109.90,2017-09-18 14:31:30,SP,health_beauty,5ac9d9e379c606e36a8094a6046f75dc,203096f03d82e0dffbc41ebc2e2bcfb7
79.99,2018-03-15 08:52:40,SP,health_beauty,2b4609f8948be18874494203496bc318,f848643eec1d69395095eb3840d2051e
9.50,2018-02-03 20:37:35,SP,electronics,6893767814d1ac82a81bcd365e1cc918,2807d0e504d6d4894d41672727bc139f
129.99,2018-01-08 07:55:29,SC,baby,bb7181410b4e02f93f3697f765db53c7,95266dbfb7e20354baba07964dac78d5
89.90,2018-08-09 11:44:40,SP,stationery,e99d69efe684efaa643f99805f7c81bc,f3e7c359154d965827355f39d6b1fdac
109.90,2018-02-20 23:46:53,RJ,cool_stuff,7b717060aa783eb7f23a747a3a733dd7,fbf9ac61453ac646ce8ad9783d7d0af6
39.50,2018-06-04 00:00:13,BA,baby,9451e630d725c4bb7a5a206b48b99486,acce194856392f074dbf9dada14d8d82
90.90,2018-06-04 00:00:13,BA,baby,d70f38e7f79c630f8ea00c993897042c,acce194856392f074dbf9dada14d8d82
47.90,2018-03-12 01:50:26,SP,perfumery,00baba5b58e274d0332a0c8a0a66f877,dd78f560c270f1909639c11b925620ea
178.99,2018-05-02 11:45:38,SP,watches_gifts,ba74c6b75d2ad7503175809688d5a03c,91b2a010e1e45e6ba3d133fa997597be
30.10,2018-02-25 13:50:30,RR,garden_tools,c0db539123a403f670c50237d970b215,ecab90c9933c58908d3d6add7c6f5ae3
279.00,2017-08-10 11:58:33,SP,baby,cafd558df4c3c9d1c338ba6930ea9a62,f70a0aff17df5a6cdd9a7196128bd354
186.90,2018-04-16 21:15:39,PE,air_conditioning,2d8f2be4f08788ee3bf5356af2b2ee6c,1790eea0b567cf50911c057cf20f90f9
49.00,2017-12-12 13:56:04,SP,furniture_decor,6b64362e89896be7589621df54be089e,989225ba6d0ebd5873335f7e01de2ae7
84.90,2018-02-03 12:38:58,RJ,toys,39a9942865c056ed2006a5e8c11d9537,d887b52c6516beb39e8cd44a5f8b60f7
179.00,2018-07-29 23:34:51,SP,perfumery,c6c1f263e076bd9c1f1640250a5d0c29,b276e4f8c0fb86bd82fce576f21713e0
78.00,2018-02-17 15:59:46,TO,garden_tools,bff2010b28e8fbcff5a9db9d3fea5ac4,8563039e855156e48fccee4d611a3196
39.90,2018-02-21 18:15:12,CE,electronics,9b37a918bcf2c8e1064e867cf1df4637,60550084e6b4c0cb89a87df1f3e5ebd9
27.90,2017-07-31 21:37:10,SP,computers_accessories,0cd9f302c8a5b076ffa5c3567c6705fd,5acce57f8d9dfd55fa48e212a641a69d
445.00,2018-06-01 12:23:13,PE,health_beauty,c7df652246ed7b3300aaf46960c141e4,434d158e96bdd6972ad6e6d73ddcfd22
36.90,2018-03-26 17:12:18,SP,bed_bath_table,9a469eaf45dfbc43d39ba1977a3c07af,7206b86ea789983f7a273ea7fa0bc2a8
119.99,2017-05-19 18:53:40,RJ,garden_tools,8c591ab0ca519558779df02023177f44,1e7aff52cdbb2451ace09d0f848c3699
339.00,2017-11-24 21:27:48,SP,housewares,be021417a6acb56b9b50d3fd2714baa8,6ea2f835b4556291ffdc53fa0b3b95e8
69.90,2017-08-04 17:10:39,DF,sports_leisure,cd935d283d47f1050c505e1c39c48b67,948097deef559c742e7ce321e5e58919
99.00,2018-08-04 23:25:30,BA,stationery,f410090aec61f7c73748ca894286edcd,d22e9fa5731b9e30e8b27afcdc2f8563
14.49,2018-06-04 16:44:48,SP,health_beauty,c50ca07e9e4db9ea5011f06802c0aea0,ee64d42b8cf066f35eac1cf57de1aa85
139.00,2017-05-18 13:55:47,RJ,garden_tools,e251ebd2858be1aa7d9b2087a6992580,6ebaec694d7025e2ad4a05dba887c032
36.90,2017-05-14 20:28:25,BA,sports_leisure,ba4bfbf74dbe7ab37e263b9326da0523,d17dc4a904426827ca80f2ccb3a6be56
69.90,2018-05-17 16:59:11,SP,furniture_decor,aca2eb7d00ea1a7b8ebd4e68314663af,25f4376934e13d3508486352e11a5db0
33.90,2018-07-29 11:24:17,RS,sports_leisure,1deda1acffb44ed38494667d7e49a9f3,5820a1100976432c7968a52da59e9364
115.00,2017-08-09 20:19:05,SP,books_general_interest,f35927953ed82e19d06ad3aac2f06353,2ce1ad82022c1ba30c2079502ac725aa
39.47,2018-02-01 14:02:19,SP,construction_tools_construction,304fad8dc4d2012dc4062839972f2d96,138849fd84dff2fb4ca70a0a34c4aa1c
53.44,2018-06-26 13:42:52,PR,small_appliances,1501b0033c68a37fa9560033a440e529,47aa4816b27ba60ec948cd019cc1afc1
60.00,2018-07-26 14:39:59,RS,sports_leisure,f48eb5c2fde13ca63664f0bb05f55346,9faeb9b2746b9d7526aef5acb08e2aa0
60.00,2018-07-26 14:39:59,RS,sports_leisure,f48eb5c2fde13ca63664f0bb05f55346,9faeb9b2746b9d7526aef5acb08e2aa0
369.00,2017-12-15 00:06:10,RJ,watches_gifts,60184212dae4e6b0da32bf54271a8c4a,641fb0752bf5b5940c376b3a8bb9dc52
38.40,2017-08-31 08:15:24,SP,furniture_decor,9ecadb84c81da840dbf3564378b586e9,e425680f760cbc130be3e53a9773c584
119.90,2018-06-11 10:25:52,RJ,perfumery,595fac2a385ac33a80bd5114aec74eb8,40c5e18f7d112b59b3e5113a59a905b3
29.99,2018-06-11 08:18:19,SP,small_appliances,278b3c6462e86b4556b99989513ddf73,734e7d1bbaeb2ff82521ca0fe6fb6f79
22.99,2018-03-09 14:50:15,SE,telephony,b37b72d5a56f887725c2862184b8cab8,66e4624ae69e7dc89bd50222b59f581f
22.99,2018-03-09 14:50:15,SE,telephony,b37b72d5a56f887725c2862184b8cab8,66e4624ae69e7dc89bd50222b59f581f
84.90,2017-03-13 18:14:36,SP,furniture_decor,ebd7c847c1e1cb69ec374ae0ebee1f4c,a685d016c8a26f71a0bb67821070e398
113.00,2017-06-13 21:11:26,SP,sports_leisure,30469bb5ea377eae7121981e2f0778e4,2edfd6d1f0b4cd0db4bf37b1b224d855
79.90,2017-11-30 22:02:15,SP,bed_bath_table,15a9e834e89eab39d973492882c658d6,68873cf91053cd11e6b49a766db5af1a
39.90,2018-08-05 13:09:48,DF,sports_leisure,4ce99ff9dcb7821acd8e599d5d4a6531,f346ad4ee8f630e5e4ddaf862a34e6dd
299.00,2017-11-15 11:31:41,RJ,sports_leisure,12087840651e83b48206b82c213b76fd,8f06cc6465925031568537b815f1198d
27.90,2018-02-19 20:31:09,MG,food,89321f94e35fc6d7903d36f74e351d40,ccbabeb0b02433bd0fcbac46e70339f2
119.00,2018-04-22 08:48:13,MG,computers_accessories,d1c427060a0f73f6b889a5c7c61f2ac4,688052146432ef8253587b930b01a06d
199.00,2018-04-22 08:48:13,MG,luggage_accessories,db56f6d2b04c89eae4daba188842fd7b,688052146432ef8253587b930b01a06d
329.90,2018-01-07 21:44:54,BA,construction_tools_construction,d457916b4fdc60154ed93b5dd3e6fd69,f271576bed568e896f99eb710cd3a6f8
329.90,2018-01-07 21:44:54,BA,construction_tools_construction,d457916b4fdc60154ed93b5dd3e6fd69,f271576bed568e896f99eb710cd3a6f8
24.89,2018-02-10 13:26:59,MG,telephony,3014e35fd70fce29095ced5cdc89f4ce,686541986ecfb7d9296eb67719973bf0
84.90,2018-06-18 16:02:23,SP,auto,a659cb33082b851fb87a33af8f0fff29,68e48e68da1f50f7c5838ea75e3a20dd
84.90,2018-06-18 16:02:23,SP,auto,a659cb33082b851fb87a33af8f0fff29,68e48e68da1f50f7c5838ea75e3a20dd
84.90,2018-06-18 16:02:23,SP,auto,a659cb33082b851fb87a33af8f0fff29,68e48e68da1f50f7c5838ea75e3a20dd
84.90,2018-06-18 16:02:23,SP,auto,a659cb33082b851fb87a33af8f0fff29,68e48e68da1f50f7c5838ea75e3a20dd
42.99,2018-06-13 13:47:39,SP,construction_tools_construction,7564c1759c04fc0a38f2aa84f7a370ee,b52cc4919de82b4d696a4380d10804a3
27.90,2018-07-15 08:33:19,SC,food,89321f94e35fc6d7903d36f74e351d40,fdf128b3630c21adc9ca4fb8a51b68ec
50.00,2017-09-13 14:27:11,SP,baby,163e6400e6dadd0fe04775c5e9331fda,a6aeb116d2cb5013eb8a94585b71ffef
190.00,2018-04-13 08:44:17,SP,air_conditioning,e932008cf0ea7c93a077dd8d7e5f49eb,fa516182d28f96f5f5c651026b0749ee
42.90,2018-02-15 10:33:30,SP,cool_stuff,3dd6c9d499e7c311a29e08afe1fd8fc6,6abaad69b8b349c3a529b4b91ce18e46
69.90,2017-02-20 11:45:39,MG,health_beauty,5e2ba75ad255ff60b1c76c5bf526ae9b,974c1993ab8024d3ed16229183c2308d
38.00,2017-04-20 17:15:46,PR,housewares,a5a0e71a81ae65aa335e71c06261e260,82bce245b1c9148f8d19a55b9ff70644
38.00,2017-04-20 17:15:46,PR,housewares,a5a0e71a81ae65aa335e71c06261e260,82bce245b1c9148f8d19a55b9ff70644
38.00,2017-04-20 17:15:46,PR,housewares,a5a0e71a81ae65aa335e71c06261e260,82bce245b1c9148f8d19a55b9ff70644
38.00,2017-04-20 17:15:46,PR,housewares,a5a0e71a81ae65aa335e71c06261e260,82bce245b1c9148f8d19a55b9ff70644
38.00,2017-04-20 17:15:46,PR,housewares,a5a0e71a81ae65aa335e71c06261e260,82bce245b1c9148f8d19a55b9ff70644
56.99,2017-09-15 09:19:48,MT,perfumery,75d6b6963340c6063f7f4cfcccfe6a30,a910f58086d58b3ae6f37aa712d377b9
56.99,2017-09-15 09:19:48,MT,perfumery,75d6b6963340c6063f7f4cfcccfe6a30,a910f58086d58b3ae6f37aa712d377b9
24.99,2018-07-28 16:52:55,SP,auto,7f457254a89d62960399e075711b3deb,bd4bd0194d6d29f83b8557d4b89b572a
219.00,2017-08-09 18:32:47,RS,watches_gifts,69d980b4120a76616d7b237d731d6156,634e8f4c0f6744a626f77f39770ac6aa
93.00,2018-08-26 22:04:34,SP,watches_gifts,c3ba4e8d3cb30049213b682e751e9d00,6d25592267349b322799e2beb687871e
93.00,2018-08-26 22:04:34,SP,watches_gifts,c3ba4e8d3cb30049213b682e751e9d00,6d25592267349b322799e2beb687871e
19.99,2017-07-30 03:06:35,SP,health_beauty,154e7e31ebfa092203795c972e5804a6,b8801cccd8068de30112e4f49903d74a
45.00,2017-12-22 00:17:37,DF,telephony,ad1128daf194f4b6ac4256e16233497c,2711a938db643b3f0b62ee2c8a2784aa
58.20,2017-04-06 22:39:29,MG,health_beauty,f497ba62f1d6b4f6a3a3266fa8623ad3,3bc77ce8be27211bac313c2daa402d1a
110.99,2017-05-09 20:48:59,RS,bed_bath_table,b3be1f83cef05668c25e134852d44545,10c320f977c6a18f91b2d14be13128c6
38.50,2017-04-20 20:42:44,PB,bed_bath_table,f7d7b5c58704fb359a74580622800051,0a4a2fccb27bd83a892fa503987a595b
179.99,2017-10-16 14:56:50,BA,office_furniture,90b58782fdd04cb829667fcc41fb65f5,e4de6d53ecff736bc68804b0b6e9f635
544.00,2017-12-08 09:42:43,SP,sports_leisure,c827fb43ad0fb8708f34c2911fdc164b,6b860b35691d486e45dc98e3514ec5f6
14.82,2017-08-26 16:53:30,SC,bed_bath_table,22f5b63060a1185e5ec7721efd622321,ec341c54a5ebf8ee0a67a8632aa7579b
394.90,2018-02-27 12:55:42,SP,computers_accessories,9d2ff462feaaf88912539b8647e17ab4,cadbb3657dac2dbbd5b84b12e7b78aad
49.90,2018-05-11 13:10:51,SP,fashion_underwear_beach,cf944645d4ff2a3eed3ae17f641ea861,9defaf92cff22420e4e8ef7784815a55
89.18,2018-01-22 19:22:22,MG,furniture_decor,64d0feb1bcf9c7fe7b5dad3271c10910,20e0101b20700188cadb288126949685
29.99,2018-05-01 08:12:37,SP,telephony,79da264732f717f10ebf5d102aa6c32a,0e782c3705510e717d28907746cbda82
58.99,2017-09-19 22:17:15,PR,health_beauty,7c1bd920dbdf22470b68bde975dd3ccf,d3d6788577c9592da441752e8a1dd5e3
98.44,2018-04-11 22:32:31,MG,computers_accessories,5526b1ae9ab2688cf600783cece249df,86f21bf63784876b9fd6d35f46581d72
219.90,2017-12-20 23:45:07,SC,watches_gifts,7a10781637204d8d10485c71a6108a2e,8447ff843b2616c50c0ced28ab1dae03
759.00,2018-04-22 23:23:18,SP,telephony,20a8603c265d777e25da064113d556f5,f169bd689fb8b32ccd62df9050aebc0b
65.90,2018-08-03 08:59:39,CE,sports_leisure,a01d1cbb398e386a4a8f8364401a7584,77e9941864fc840be8e4b1ba5347c0f7
10.90,2018-05-14 08:35:33,SP,furniture_decor,43ee88561093499d9e571d4db5f20b79,41bb5cee06dbf170878a9ef93ac7e7f5
83.90,2017-11-22 11:32:22,RJ,furniture_decor,f8a8f05a35976a91aed5cccc3992c357,6a0a8bfbbe700284feb0845d95e0867f
17.90,2017-03-30 07:50:33,SP,bed_bath_table,c1234c80dafde7ef3311b3eabd5069ed,f7959f8385f34c4f645327465a1c9fc4
99.20,2018-06-05 09:10:34,PR,baby,cac9e5692471a0700418aa3400b9b2b1,23f553848a03aaab35bb3f9f87725125
160.00,2018-08-26 11:04:26,SP,housewares,97f1396a5a1f7c07ba51784efdec44b8,e3447938231fb6ba2fee0231b51eca59
29.90,2017-05-17 08:36:11,SP,sports_leisure,f9a7825fa51f487b8a48f67e9efced8c,e346cd9299371b18c0b28e8e29a5e376
13.99,2018-07-30 22:41:44,SP,health_beauty,1f75be631e988bb0ad750e60e18d043b,a5474c0071dd5d1074e12d417078bbd0
35.00,2018-08-03 17:44:42,SC,christmas_supplies,1522589c64efd46731d3522568e5bc83,0760a852e4e9d89eb77bf631eaaf1c84
535.90,2018-03-01 22:14:26,RS,health_beauty,af0a99476d96dcc1a1baa7c0d9ff6b9d,bb7c5cf4dff9994daeab7c8ee9d287aa
69.90,2018-02-06 21:09:10,SP,furniture_decor,a0b7d5a992ccda646f2d34e418fff5a0,66d03fb3c4b0f80b5db04ef9c260336d
589.90,2017-01-28 23:45:53,BA,health_beauty,721b56b7d205d6750e97716593bcb370,a6cd683d4bd3b9b1f0aa37b27f8116d3
235.99,2017-07-01 15:42:32,MG,watches_gifts,e0d64dcfaa3b6db5c54ca298ae101d05,e1da8361c76cab67aa3588a1fbf1af54
19.90,2017-09-27 12:07:22,SP,housewares,978859c6048ded0fa8bf3b9ea8236387,af5b0604e113e1526593d505a26ef39d
25.99,2017-11-28 21:00:44,RJ,furniture_decor,807b2de93dbb064bbc82dc6ac963bc61,9d531c565e28c3e0d756192f84d8731f
18.50,2018-02-01 12:31:21,RJ,perfumery,4d8f78374f31cd4b4932c1f2a42c4674,4da3bd761ca73d692ae0f5c252495546
49.90,2018-08-22 16:10:29,DF,stationery,425db55cb3b0f5b18a2d9964da31c3c0,80d817467dc3d0a4bb5ab8986c962b1f
49.90,2018-08-22 16:10:29,DF,stationery,425db55cb3b0f5b18a2d9964da31c3c0,80d817467dc3d0a4bb5ab8986c962b1f
84.99,2018-07-06 23:36:15,RJ,health_beauty,4005df5f887f3c2529f363671fc8f4a5,c75acba615d2db29345327974641467d
199.00,2018-05-09 18:27:00,RJ,cool_stuff,b69eb25e3a4def8e9cddee18712e0c5e,210e60465099814a1d2c7635e4065153
109.90,2017-11-26 17:49:46,RJ,bed_bath_table,f2e53dd1670f3c376518263b3f71424d,8fc207e94fa91a7649c5a5dab690272a
29.99,2017-09-29 09:32:17,RS,fashion_bags_accessories,ffd4bf4306745865e5692f69bd237893,4b3a605942f29d490cb74bd6ace6b9f0
59.90,2017-06-27 23:11:57,SP,housewares,42a2c92a0979a949ca4ea89ec5c7b934,1c35ac660d7ef6691b25d20df3d6eccb
42.90,2018-01-23 10:32:39,RJ,housewares,b5c114b11d53b6fd85a6a90790f0b479,01a75ac3dd000b7628a684be97c29234
43.00,2018-08-20 18:24:30,RN,watches_gifts,1600dcf1cea8c0c83702e07b577ab231,0c6b011f8a4f87010c23995f5807d152
12.50,2018-01-30 07:51:17,RJ,sports_leisure,c63857f1b80521fbf01eb987423d0ccd,ee0c5c649e17808bc4a363d3a80ebf85
12.50,2018-01-30 07:51:17,RJ,sports_leisure,c63857f1b80521fbf01eb987423d0ccd,ee0c5c649e17808bc4a363d3a80ebf85
179.90,2018-03-31 14:20:46,SP,bed_bath_table,120fa011365fc39efe382cba4e50999e,f2fa3795760c35b8c05fa8e2f09d5143
119.99,2018-03-31 14:20:46,SP,office_furniture,68a058d125ba1544e726898f0b8c0523,f2fa3795760c35b8c05fa8e2f09d5143
149.99,2018-03-31 14:20:46,SP,office_furniture,eab67bf937aaadc19f83383a331d2dd9,f2fa3795760c35b8c05fa8e2f09d5143
59.90,2018-03-07 23:00:33,SP,musical_instruments,7bdb28a55646012fb3348058d629d9bc,3923e3ade70348985bd2ca389905cf19
69.99,2018-05-08 22:12:34,SP,bed_bath_table,013ee64977aaa6b2b25475095162e0e9,e37797aedc7cd4ef82278fbc169eecaf
129.60,2017-03-30 14:46:00,PB,office_furniture,aba86c093ccdbac75b09111d57e50004,35660aec0cc42b6257e24281ee0e6255
31.80,2017-11-24 21:55:22,RJ,furniture_decor,a6ad77b15e566298a4e8ee2011ab1255,b01875821b8dcb6abc61776f0f971bce
31.80,2017-11-24 21:55:22,RJ,furniture_decor,a6ad77b15e566298a4e8ee2011ab1255,b01875821b8dcb6abc61776f0f971bce
129.90,2018-04-25 22:18:10,SP,bed_bath_table,821a07e1e2a0382df1f3761ae3cd435c,5164933efe0cd14f31424b9badf81f19
99.90,2017-07-16 10:27:45,SP,bed_bath_table,996ae0a67e63b78b427a1f8d07543e86,06a6627d9cc91a04e9d146bf65fee0a2
125.90,2017-09-03 14:22:03,SP,perfumery,61d52f4882421048afd530db53d6f230,15bed8e2fec7fdbadb186b57c46c92f2
146.00,2017-11-21 12:08:32,PR,watches_gifts,461f43be3bdf8844e65b62d9ac2c7a5a,5447160f15621601fa9ba2b94f4906b3
39.49,2017-10-19 15:08:48,SP,health_beauty,12bc892d6fff0dc42c8177f3665ef00e,01855f880aae9a984c7c33b26fcf2e02
